id,label
test_154,0.0032342578868360438
test_155,0.006443092867449274
test_156,0.5254637560390545
test_157,0.015746706145413198
test_158,0.005658103365296528
test_159,0.15913027028931975
test_160,0.14263409815970934
test_161,0.008473541054980407
test_162,0.004968258171512445
test_163,0.004143013461668616
test_164,0.015673439528680708
test_165,0.12832013930547273
test_166,0.011922149373985221
test_167,0.127318629110273
test_168,0.5382314881826595
test_169,0.003957461707349263
test_170,0.18039844436426325
test_171,0.4698402584626442
test_172,0.006345836886024492
test_173,0.006082059127469128
test_174,0.6968687333913743
test_175,0.004003294982014989
test_176,0.0071583346629144565
test_177,0.004512422863893592
test_178,0.009266702365192414
test_179,0.17737991886375287
test_180,0.00440163884974275
test_181,0.004217073564216621
test_182,0.0056293444915832555
test_183,0.25978306229918274
test_184,0.13020666513893134
test_185,0.45311533875696364
test_186,0.004831310971832972
test_187,0.00613032321570679
test_188,0.005669115254190202
test_189,0.0051161622068309695
test_190,0.00501946702365725
test_191,0.00642522652288533
test_192,0.007567685279219531
test_193,0.276419059220157
test_194,0.19100573740042484
test_195,0.007403600192000576
test_196,0.8105900890526332
test_197,0.08972032781301882
test_198,0.007636144990889232
test_199,0.21344461079514407
test_200,0.0033434603550163123
test_201,0.4094527198922101
test_202,0.27359543996099334
test_203,0.0031541782467271002
test_204,0.005023450386478318
test_205,0.6050271725433797
test_206,0.004483990486426769
test_207,0.0037978512591611176
test_208,0.005029573614477712
test_209,0.017606979715969022
test_210,0.0043194504143551195
test_211,0.0037724835487111677
test_212,0.005262235005762896
test_213,0.004988284873288035
test_214,0.005390833233352889
test_215,0.16566594365666837
test_216,0.004238709961442858
test_217,0.003118841340590172
test_218,0.00201084017726572
test_219,0.0049256960431234295
test_220,0.006938280146341527
test_221,0.005590013379910545
test_222,0.006605339756293902
test_223,0.49626301472676176
test_224,0.00804482406948978
test_225,0.004200691978114001
test_226,0.0031247210128267843
test_227,0.0045551171838624175
test_228,0.005258889337513198
test_229,0.00537967481412189
test_230,0.7231764495944886
test_231,0.32686997103593624
test_232,0.008983047634394567
test_233,0.006002705606156347
test_234,0.005957609969032233
test_235,0.4653570575598248
test_236,0.004260901865885436
test_237,0.005326176075012713
test_238,0.004088863739292604
test_239,0.0018910222630872504
test_240,0.13325140853900158
test_241,0.0077951560282792445
test_242,0.008269527042929586
test_243,0.0053075448444698265
test_244,0.006895625391993889
test_245,0.18637881902851552
test_246,0.00326203472822522
test_247,0.003984864803655738
test_248,0.012594898046579095
test_249,0.006228672237696765
test_250,0.4747720515661831
test_251,0.005453455067824293
test_252,0.19915017274956726
test_253,0.007083144727785181
test_254,0.0045508191182641235
test_255,0.006423512386550362
test_256,0.007230901254081328
test_257,0.010001041351650784
test_258,0.003145692179346559
test_259,0.0037796883645923054
test_260,0.005099912753502863
test_261,0.30269015732450577
test_262,0.010030812932128126
test_263,0.004650862758772011
test_264,0.0038830570745151
test_265,0.007350698398821116
test_266,0.007222056407867923
test_267,0.23617663631765856
test_268,0.0042288917832253034
test_269,0.005549865365702436
test_270,0.005451122483037339
test_271,0.0065065266578649235
test_272,0.589313915345587
test_273,0.007742982725686047
test_274,0.015004026410222485
test_275,0.7411473331354446
test_276,0.010775829173409216
test_277,0.3891386747019484
test_278,0.5522474378730101
test_279,0.005557661786950418
test_280,0.6042319480501429
test_281,0.28484778830547175
test_282,0.5004830612496137
test_283,0.1288098066004339
test_284,0.003909301183998055
test_285,0.003754814455900423
test_286,0.011159102188144868
test_287,0.0027225689928746283
test_288,0.005374759361677903
test_289,0.013863554358846047
test_290,0.0028127740374222264
test_291,0.009460674547595735
test_292,0.006810029693202555
test_293,0.20325695785573564
test_294,0.6378156723742541
test_295,0.1532136114387303
test_296,0.005411083508446374
test_297,0.17218498038057198
test_298,0.007280479860036097
test_299,0.0029017315794322225
test_300,0.004041574165249967
test_301,0.006774955942802573
test_302,0.0036784908790139146
test_303,0.509057434275533
test_304,0.17577420374540356
test_305,0.008448004523097952
test_306,0.0020399007492026703
test_307,0.0051207626149050315
test_308,0.006726566525119025
test_309,0.0022290330468749727
test_310,0.0038497562340895804
test_311,0.005023450386478318
test_312,0.005905214233559319
test_313,0.0031147240823316182
test_314,0.0070980321467932
test_315,0.00839058570665139
test_316,0.5713625080937155
test_317,0.8160675745114727
test_318,0.008063048784443753
test_319,0.427092537179103
test_320,0.006029592554261296
test_321,0.004250191832570719
test_322,0.0074421665204645005
test_323,0.29831742650610926
test_324,0.6399801059463577
test_325,0.2258111912974623
test_326,0.25711704445544803
test_327,0.005912586834027779
test_328,0.0052333081022847856
test_329,0.00632746145212585
test_330,0.007065180834221109
test_331,0.34639944671914097
test_332,0.004140248419267098
test_333,0.004588550817311977
test_334,0.15321091074967313
test_335,0.20691566795058672
test_336,0.19027974161508251
test_337,0.00810888297445984
test_338,0.18023636492238052
test_339,0.005635077290139116
test_340,0.005055604881129853
test_341,0.009313405463927048
test_342,0.00977149035228352
test_343,0.6447976729211741
test_344,0.004185550695428197
test_345,0.003892880350067402
test_346,0.6602661765487734
test_347,0.4904072616395996
test_348,0.007053254302794939
test_349,0.6399801059463577
test_350,0.010893031774725056
test_351,0.0031263195869427702
test_352,0.6844649801154237
test_353,0.0053357609936767695
test_354,0.010949160252835826
test_355,0.0064689978804254936
test_356,0.005777772288634892
test_357,0.577377263608402
test_358,0.007213868641458144
test_359,0.004263425574286035
test_360,0.007028144712015037
test_361,0.009322953161129854
test_362,0.148641973897121
test_363,0.4571445862207734
test_364,0.1646449291254675
test_365,0.0041607444629771315
test_366,0.7397667420281144
test_367,0.006449570948424221
test_368,0.12691160869180967
test_369,0.008825180637543558
test_370,0.15004460227269095
test_371,0.009140509424287553
test_372,0.0032945253969083885
test_373,0.19179694788267376
test_374,0.00814883833482837
test_375,0.005751276534741762
test_376,0.20833955923108394
test_377,0.010619339033350137
test_378,0.00430173084469207
test_379,0.004142948048154644
test_380,0.006597730876666349
test_381,0.004986456327076279
test_382,0.007738777921896517
test_383,0.00292697169391856
test_384,0.004465161669027741
test_385,0.624957347678698
test_386,0.007387224963285641
test_387,0.005870857299459338
test_388,0.005864169212312271
test_389,0.003714289164379829
test_390,0.0028392088523838026
test_391,0.004008269026181655
test_392,0.5924650554062021
test_393,0.004451378151106621
test_394,0.20623859893106786
test_395,0.00562559465729405
test_396,0.00438263752410052
test_397,0.004468378055309553
test_398,0.11726996826266425
test_399,0.005617572544665423
test_400,0.2201453301079745
test_401,0.010878325965404115
test_402,0.00720329497915378
test_403,0.009324470597090012
test_404,0.003259385327755211
test_405,0.003537382734554483
test_406,0.05504573865912406
test_407,0.025903895064397386
test_408,0.6314399719806442
test_409,0.005588324183436284
test_410,0.7114678729169354
test_411,0.0030622145490127326
test_412,0.004897626038979215
test_413,0.007604862297994982
test_414,0.0025448555791744857
test_415,0.23022466971904318
test_416,0.0032977446478522875
test_417,0.006335753570631787
test_418,0.007411349049451263
test_419,0.006143264573626349
test_420,0.004185550695428197
test_421,0.005091005294616774
test_422,0.003599537567656031
test_423,0.010832589454681423
test_424,0.7791358948844744
test_425,0.0019273769927890226
test_426,0.008316962040046479
test_427,0.0037423226230033613
test_428,0.0038095435362505555
test_429,0.00561218073111547
test_430,0.011315514468052118
test_431,0.15830329098113033
test_432,0.00426071950293719
test_433,0.17104024793096487
test_434,0.00357425101043167
test_435,0.003853444025865879
test_436,0.006561177519267295
test_437,0.232941731740146
test_438,0.003604236749836052
test_439,0.007031144759807812
test_440,0.0028392088523838026
test_441,0.22230994652996863
test_442,0.6050271725433797
test_443,0.13751234638808402
test_444,0.004408737695351427
test_445,0.00613032321570679
test_446,0.6130601048156992
test_447,0.007476876820589787
test_448,0.007883971553875758
test_449,0.598956273165764
test_450,0.009879889912199574
test_451,0.14021581691448018
test_452,0.14954854289922695
test_453,0.0044675893472485104
test_454,0.009634277231982062
test_455,0.006967436382190285
test_456,0.5095296478159764
test_457,0.0038264917092081276
test_458,0.005907606707511807
test_459,0.23886261598828482
test_460,0.004770015879685319
test_461,0.0048662526506172135
test_462,0.7503176909682735
test_463,0.004203146589532023
test_464,0.009319912465316863
test_465,0.13834957721957308
test_466,0.23708088343274758
test_467,0.00430173084469207
test_468,0.0060571353155554454
test_469,0.00425181340631855
test_470,0.5692502415540928
test_471,0.004978673187767467
test_472,0.1958602397718501
test_473,0.004121328117693125
test_474,0.5950166586179099
test_475,0.003713408667787549
test_476,0.5920617805990303
test_477,0.6260221043140555
test_478,0.00814883833482837
test_479,0.6294701219300642
test_480,0.4572645418700615
test_481,0.0052934654623499906
test_482,0.006207689751174109
test_483,0.005300699514022336
test_484,0.005559712413931728
test_485,0.006180785142018858
test_486,0.20507960370609307
test_487,0.006511300408633518
test_488,0.09692953720617836
test_489,0.18127688680508386
test_490,0.008586092625993007
test_491,0.003808030692714851
test_492,0.24762626407499994
test_493,0.004887815476564225
test_494,0.006228672237696765
test_495,0.006233419101808516
test_496,0.23203621278581704
test_497,0.00469047097023831
test_498,0.005240806396260816
test_499,0.005347499928474437
test_500,0.0049287827703739405
test_501,0.005506529312149146
test_502,0.005019166918348866
test_503,0.004310057130290501
test_504,0.12122228995537639
test_505,0.012097286332738877
test_506,0.010389974702163832
test_507,0.0041391704958394625
test_508,0.005555920159274008
test_509,0.18370460652080806
test_510,0.6412767017357569
test_511,0.14774490927509382
test_512,0.6852965211370822
test_513,0.004779224053539687
test_514,0.3986103182361252
test_515,0.0049381615003092575
test_516,0.008319094592242681
test_517,0.3376352640385083
test_518,0.004012980403365083
test_519,0.005969463792713157
test_520,0.008647374206628033
test_521,0.46692697129658417
test_522,0.5518196239686295
test_523,0.025203104996294905
test_524,0.1156274261578206
test_525,0.0032342578868360438
test_526,0.32393846923898917
test_527,0.2606512776418056
test_528,0.24669248286344483
test_529,0.004529492231426766
test_530,0.005840778593987674
test_531,0.6483370003671093
test_532,0.48794722274819124
test_533,0.012206719870574846
test_534,0.005252352037588158
test_535,0.5404146756158106
test_536,0.009339523543470878
test_537,0.46723479020991227
test_538,0.0030491496073902294
test_539,0.0043194504143551195
test_540,0.004896051767230691
test_541,0.005947710791515907
test_542,0.002021065938082077
test_543,0.005841064629935501
test_544,0.007969095477533907
test_545,0.3925737172636877
test_546,0.006413184729187131
test_547,0.00941562316004363
test_548,0.006304962550038237
test_549,0.003984864803655738
test_550,0.011640403677363399
test_551,0.653521403863925
test_552,0.004805290961211256
test_553,0.20888636869570415
test_554,0.004546165838680135
test_555,0.2305163772038615
test_556,0.006353265963222001
test_557,0.00607336120424057
test_558,0.003555622364065883
test_559,0.0030807852130290614
test_560,0.004408412075725466
test_561,0.02128970921368072
test_562,0.009143144878598092
test_563,0.0033362992011795834
test_564,0.011615143898755897
test_565,0.0022547410357179926
test_566,0.0028601103308014708
test_567,0.006579785478959698
test_568,0.006699357806006276
test_569,0.004747531353738094
test_570,0.005391814234155642
test_571,0.5456978659488614
test_572,0.0036710017468683616
test_573,0.19466321736681494
test_574,0.0042281639143051915
test_575,0.006481207301917992
test_576,0.00784224410758565
test_577,0.1885326445437849
test_578,0.00645566006342328
test_579,0.005601401063979728
test_580,0.003970603730525985
test_581,0.005361224386126573
test_582,0.276332711584979
test_583,0.004326457594979335
test_584,0.12668665924388894
test_585,0.006776687122206795
test_586,0.005387464854941276
test_587,0.006836674481213603
test_588,0.5540209516077657
test_589,0.005381275146295537
test_590,0.13416097792418852
test_591,0.004942299903411832
test_592,0.006252208912186148
test_593,0.584599398132976
test_594,0.0051207626149050315
test_595,0.008295339704371544
test_596,0.48711582855997027
test_597,0.004101757486048094
test_598,0.15722545441087085
test_599,0.018722861591360246
test_600,0.13787872989291097
test_601,0.005072930365673975
test_602,0.005588670986135756
test_603,0.616282660923863
test_604,0.004005338505370307
test_605,0.003592750878001766
test_606,0.006687141396578793
test_607,0.0036285058747765747
test_608,0.005019166918348866
test_609,0.0057571649789560165
test_610,0.0039859710154879656
test_611,0.7397667420281144
test_612,0.005636554736646019
test_613,0.006081696716443853
test_614,0.006006365464393404
test_615,0.007622473565207695
test_616,0.2669724973323934
test_617,0.5738304010057584
test_618,0.006597730876666349
test_619,0.008121665876115777
test_620,0.5276641877353051
test_621,0.0038766296289081403
test_622,0.00430173084469207
test_623,0.14897630707712628
test_624,0.009535199164971845
test_625,0.008203287866822175
test_626,0.004715005405792561
test_627,0.00613032321570679
test_628,0.7269802720114424
test_629,0.0036135060011177056
test_630,0.0034006447479561983
test_631,0.0059630346084088995
test_632,0.004877122748699484
test_633,0.22979615013920363
test_634,0.0045551171838624175
test_635,0.7227703728034847
test_636,0.007403127574378683
test_637,0.005590013379910545
test_638,0.007329873605495828
test_639,0.5778915995077399
test_640,0.005583825301672667
test_641,0.15574649301965654
test_642,0.5421296473208854
test_643,0.005115133483064229
test_644,0.4724244711943899
test_645,0.0037236105355190237
test_646,0.13422317066277686
test_647,0.1452407747954027
test_648,0.5102668627773399
test_649,0.33277774225159373
test_650,0.004849600713562204
test_651,0.22046464670710414
test_652,0.0032309668891472776
test_653,0.6002330560640191
test_654,0.004256219829497912
test_655,0.10583537482346965
test_656,0.6153904845146239
test_657,0.004611578221437119
test_658,0.5004649283027759
test_659,0.005987658885822439
test_660,0.4131272443752786
test_661,0.10748362326695418
test_662,0.007427761270988089
test_663,0.00976574621959617
test_664,0.007966637137176305
test_665,0.003387579915981031
test_666,0.008499268011985047
test_667,0.0031479817005638554
test_668,0.19075159620959997
test_669,0.16875459750092053
test_670,0.0033745817317344952
test_671,0.17634348370454672
test_672,0.6310804635556116
test_673,0.0062356999468296
test_674,0.006139642187587351
test_675,0.008947520112872911
test_676,0.00414938559512717
test_677,0.18901798842962522
test_678,0.003567368269361948
test_679,0.14550572620159447
test_680,0.5485804837418731
test_681,0.007091768345346606
test_682,0.004920716836529894
test_683,0.686479524789172
test_684,0.7161957939016255
test_685,0.5650189533686075
test_686,0.2173589613677414
test_687,0.005477474572572152
test_688,0.0049526544157969974
test_689,0.0032680405044323547
test_690,0.0054594281995289096
test_691,0.0043738025758025085
test_692,0.006459482135565288
test_693,0.008212081684013512
test_694,0.007291182108361239
test_695,0.005901016061917805
test_696,0.005260397906430254
test_697,0.006573928340815156
test_698,0.21248285089378172
test_699,0.25458854834214756
test_700,0.006413184729187131
test_701,0.005517201567065193
test_702,0.003563340322731481
test_703,0.4803181428766227
test_704,0.004573560429394161
test_705,0.0041375939700167945
test_706,0.004893990091144682
test_707,0.003504276882987169
test_708,0.003201764009958834
test_709,0.009172249686530574
test_710,0.16256246729362359
test_711,0.6314479095695564
test_712,0.008224326904155475
test_713,0.00426110613249875
test_714,0.2200076383433911
test_715,0.005857078048336324
test_716,0.5776798810338162
test_717,0.0038172754937678744
test_718,0.003383962472623337
test_719,0.006107330780950408
test_720,0.004291937179906563
test_721,0.004424728228427115
test_722,0.005608769405838522
test_723,0.006943568477623181
test_724,0.006965004574412267
test_725,0.12275705079226981
test_726,0.08780318142949103
test_727,0.005536463760872157
test_728,0.6679559839026038
test_729,0.005861658577099598
test_730,0.004425988505068789
test_731,0.009889829925677671
test_732,0.0038744960244847916
test_733,0.008226178393695676
test_734,0.22276408516011034
test_735,0.00559767066978281
test_736,0.008325999519315919
test_737,0.006288784649890978
test_738,0.6247915298146274
test_739,0.004039231002945515
test_740,0.509950127173473
test_741,0.24245607369893168
test_742,0.0062296808568745215
test_743,0.023542132192878797
test_744,0.007250207297598159
test_745,0.6955365197819723
test_746,0.1918183384726921
test_747,0.003897341623521408
test_748,0.00303437538757672
test_749,0.501640972220831
test_750,0.00639548211903117
test_751,0.08776410558655842
test_752,0.004533651707487905
test_753,0.0055388664825123815
test_754,0.0049064189094113605
test_755,0.6808047350943773
test_756,0.0037326686034909844
test_757,0.006109929758292
test_758,0.005821541345052366
test_759,0.005632203853299583
test_760,0.0032240408185027726
test_761,0.0061173997962984325
test_762,0.006681659695822973
test_763,0.006983476759406986
test_764,0.0060482078851222375
test_765,0.00561007906127196
test_766,0.106509475080518
test_767,0.006043255178986765
test_768,0.5598822808931818
test_769,0.005812815490642651
test_770,0.003551694093757083
test_771,0.002913787285698871
test_772,0.01139883293482336
test_773,0.0043032945957384265
test_774,0.6247915298146274
test_775,0.2979321790218151
test_776,0.2089435032102877
test_777,0.6326429234930845
test_778,0.20359891996892893
test_779,0.509057434275533
test_780,0.006658305376258838
test_781,0.005878257305660476
test_782,0.17217584954760445
test_783,0.13819398230476385
test_784,0.003977710680742219
test_785,0.007152257264116194
test_786,0.48342238006899996
test_787,0.005351828733038206
test_788,0.2222101907259475
test_789,0.007757834574302643
test_790,0.21717075657562518
test_791,0.00311433962254888
test_792,0.007714246520697623
test_793,0.4440425536780984
test_794,0.005057158578853626
test_795,0.0028529748285320605
test_796,0.6209010230444573
test_797,0.007137165721228592
test_798,0.5895642846463712
test_799,0.005536463760872157
test_800,0.4749902223313449
test_801,0.15785671701856382
test_802,0.004358870070251784
test_803,0.6159916706250358
test_804,0.003537382734554483
test_805,0.0973989946302892
test_806,0.4418475297605065
test_807,0.0070644561462936215
test_808,0.0036685376908484084
test_809,0.010584577287839242
test_810,0.004879489426259615
test_811,0.003162268379006446
test_812,0.003722606859380461
test_813,0.00516604641020779
test_814,0.0037343992742209326
test_815,0.21404335074379516
test_816,0.004267785748695424
test_817,0.008714762155684402
test_818,0.0037416722381759166
test_819,0.004932753606443925
test_820,0.005104657020608019
test_821,0.004539961240077835
test_822,0.7234772691523119
test_823,0.005740648346037945
test_824,0.006762038472846987
test_825,0.7661196404414745
test_826,0.006681659695822973
test_827,0.22742797690577993
test_828,0.15625039632346632
test_829,0.17200620147630463
test_830,0.006666512546543671
test_831,0.005820828108764067
test_832,0.009634277231982062
test_833,0.006299767309392558
test_834,0.005453281268369211
test_835,0.6027961123868602
test_836,0.003615688481183016
test_837,0.003008962234779782
test_838,0.006187132496699503
test_839,0.6588463061687556
test_840,0.0041607444629771315
test_841,0.00674406092930947
test_842,0.004394746944002879
test_843,0.005972163227452471
test_844,0.004424728228427115
test_845,0.005682813156537803
test_846,0.0055388664825123815
test_847,0.6177848433488053
test_848,0.2589703923087352
test_849,0.0070430416300214
test_850,0.023933088654147717
test_851,0.0057463967558675074
test_852,0.540275620809428
test_853,0.4635178750433756
test_854,0.015746706145413198
test_855,0.00736278722897802
test_856,0.007220724967610906
test_857,0.008133897199467449
test_858,0.1915781278555889
test_859,0.0047471584495569746
test_860,0.0069630565921588545
test_861,0.18440107184678062
test_862,0.00564994713018929
test_863,0.004729650746217355
test_864,0.004597715332402257
test_865,0.003897341623521408
test_866,0.6620019655986671
test_867,0.013480598025117748
test_868,0.00471472033539379
test_869,0.0036101373777896106
test_870,0.005214245692056524
test_871,0.004140314666932711
test_872,0.004523004999019889
test_873,0.010595388826109619
test_874,0.5772415899997719
test_875,0.003555622364065883
test_876,0.005380329260043573
test_877,0.006147308753267771
test_878,0.0051685670038621795
test_879,0.007154193340480505
test_880,0.005684442516631007
test_881,0.005108094562636692
test_882,0.41452294405200324
test_883,0.011769517216575223
test_884,0.010626679329134662
test_885,0.002738342962836233
test_886,0.0038191733173030735
test_887,0.0053697363471883145
test_888,0.00531405094011552
test_889,0.5210849306384098
test_890,0.003487207302583241
test_891,0.19973798325828157
test_892,0.20916256182476062
test_893,0.008227053272336679
test_894,0.0031247210128267843
test_895,0.00310625456979314
test_896,0.6315100178917386
test_897,0.003988453058409747
test_898,0.007540799903829928
test_899,0.004154373036686831
test_900,0.006861200656579041
test_901,0.003419760374610218
test_902,0.667079181340532
test_903,0.005552034690737423
test_904,0.005328690335173499
test_905,0.6454987116968252
test_906,0.005198456747994694
test_907,0.004186696831226744
test_908,0.0038852596034779177
test_909,0.004492108320218486
test_910,0.00827465732706695
test_911,0.0029847434816837864
test_912,0.004369000443168083
test_913,0.003567368269361948
test_914,0.005011400803409735
test_915,0.008466356613250767
test_916,0.8323934746989913
test_917,0.004043144626496482
test_918,0.7378347217760142
test_919,0.1807045490729507
test_920,0.007694460429533222
test_921,0.0042216308354116735
test_922,0.005864720926213042
test_923,0.0038682187843045598
test_924,0.35573384051672696
test_925,0.003275714600225521
test_926,0.006344923445922098
test_927,0.003201764009958834
test_928,0.44728181159126734
test_929,0.0040150309676085655
test_930,0.002112529790236641
test_931,0.004347551555920174
test_932,0.004096452006882515
test_933,0.0061970582255453256
test_934,0.006299171053180531
test_935,0.005993449854419512
test_936,0.5170751860587763
test_937,0.3471418459364487
test_938,0.026952937781174642
test_939,0.00426071950293719
test_940,0.006955333008913494
test_941,0.003920462463793682
test_942,0.004444327556604329
test_943,0.2058555490008247
test_944,0.6681150593242965
test_945,0.005067845223980296
test_946,0.01476559147205859
test_947,0.008527808380195984
test_948,0.004180853714067879
test_949,0.1767791450104053
test_950,0.004805290961211256
test_951,0.004218033482576345
test_952,0.5027715418865907
test_953,0.0044296961788576955
test_954,0.0038301967674412296
test_955,0.005324815938513368
test_956,0.0044570472495511475
test_957,0.585641940848986
test_958,0.005262235005762896
test_959,0.21014743736231187
test_960,0.004609460495565614
test_961,0.017220734241747544
test_962,0.37156965434431566
test_963,0.004381099736287383
test_964,0.004350864787434003
test_965,0.1296819278747878
test_966,0.004355888914151165
test_967,0.686479524789172
test_968,0.005929775866817069
test_969,0.009553810893952182
test_970,0.008693016685563312
test_971,0.7594217930633588
test_972,0.2038374983185848
test_973,0.003193510369013164
test_974,0.4705482635341064
test_975,0.004612102121236886
test_976,0.14798944598061387
test_977,0.005129556143903801
test_978,0.16771509354147338
test_979,0.005049636459101824
test_980,0.007749835745294337
test_981,0.00676062521364143
test_982,0.006373449429041252
test_983,0.22301243861307718
test_984,0.7571634277835597
test_985,0.004533651707487905
test_986,0.005261920641082435
test_987,0.003853942673178913
test_988,0.005785777281407117
test_989,0.004043144626496482
test_990,0.025903895064397386
test_991,0.004282339549729588
test_992,0.003487207302583241
test_993,0.2806232611204701
test_994,0.0023200171045063217
test_995,0.00440173448627603
test_996,0.004427818261932898
test_997,0.005396985543918197
test_998,0.0044737140839203994
test_999,0.10129260816929972
test_1000,0.004180853714067879
test_1001,0.006245965113616793
test_1002,0.004675206064876521
test_1003,0.00564377587241897
test_1004,0.5977812593791949
test_1005,0.007323667301408719
test_1006,0.0037988151272458255
test_1007,0.007301559663201744
test_1008,0.0039350438242076536
test_1009,0.009361399448406884
test_1010,0.2521796174215011
test_1011,0.00219722175437067
test_1012,0.007092933204862796
test_1013,0.006561177519267295
test_1014,0.0037132385084822895
test_1015,0.0041391704958394625
test_1016,0.009082105110597831
test_1017,0.0034182921644586904
test_1018,0.0053109802415285045
test_1019,0.41954474320069257
test_1020,0.46723479020991227
test_1021,0.0039462845566455886
test_1022,0.00496580359088686
test_1023,0.6872118298767611
test_1024,0.0052676964112503095
test_1025,0.0028127740374222264
test_1026,0.005559712413931728
test_1027,0.006221773838172374
test_1028,0.3929455725881933
test_1029,0.007843120275511423
test_1030,0.009999700287487144
test_1031,0.24252743595283194
test_1032,0.015539043520127551
test_1033,0.0036627093890544715
test_1034,0.48003664941743684
test_1035,0.2526399276082262
test_1036,0.00397347039005484
test_1037,0.003654853501536004
test_1038,0.004183173261587377
test_1039,0.0062397928123388135
test_1040,0.2802833117922182
test_1041,0.0051030407165829645
test_1042,0.1115188550430228
test_1043,0.015185405544056405
test_1044,0.18907054150528552
test_1045,0.0044737140839203994
test_1046,0.004731212771606907
test_1047,0.004077861554242232
test_1048,0.5270401161213021
test_1049,0.14045777824879757
test_1050,0.005703511612404668
test_1051,0.003987252957318214
test_1052,0.005515170648518885
test_1053,0.003551694093757083
test_1054,0.006629667946103414
test_1055,0.0075249605868787555
test_1056,0.004741042729278099
test_1057,0.004910540326280087
test_1058,0.003909301183998055
test_1059,0.0036983379968276047
test_1060,0.006478838901741139
